"source","client","idx","dt_ns"
"present","workspace","383","16432500"
"present","workspace","384","17819100"
"present","workspace","385","16411900"
"present","workspace","386","16739800"
"present","workspace","387","17178700"
"present","workspace","388","21478500"
"present","workspace","389","21357400"
"present","workspace","390","15814400"
"present","workspace","391","16542500"
"present","workspace","392","18785100"
"present","workspace","393","13835900"
"present","workspace","394","14535400"
"present","workspace","395","18212600"
"present","workspace","396","16241100"
"present","workspace","397","16373400"
"present","workspace","398","16727600"
"present","workspace","399","16162000"
"present","workspace","400","17355200"
"present","workspace","401","16208200"
"present","workspace","402","16922100"
"present","workspace","403","16758000"
"present","workspace","404","16080100"
"present","workspace","405","16303100"
"present","workspace","406","18006500"
"present","workspace","407","16195700"
"present","workspace","408","17796100"
"present","workspace","409","15016200"
"present","workspace","410","18632500"
"present","workspace","411","15147200"
"present","workspace","412","17890800"
"present","workspace","413","15273500"
"present","workspace","414","18530500"
"present","workspace","415","15789800"
"present","workspace","416","18802700"
"present","workspace","417","15319600"
"present","workspace","418","14760500"
"present","workspace","419","18076600"
"present","workspace","420","14389400"
"present","workspace","421","24026600"
"present","workspace","422","24220700"
"present","workspace","423","20268300"
"present","workspace","424","15094400"
"present","workspace","425","17976700"
"present","workspace","426","16446900"
"present","workspace","427","14913800"
"present","workspace","428","19938900"
"present","workspace","429","14724800"
"present","workspace","430","17696900"
"present","workspace","431","16594800"
"present","workspace","432","16793100"
"present","workspace","433","16375000"
"present","workspace","434","17548500"
"present","workspace","435","15789900"
"present","workspace","436","16283400"
"present","workspace","437","14820600"
"present","workspace","438","19498000"
"present","workspace","439","15956100"
"present","workspace","440","16312300"
"present","workspace","441","16029900"
"present","workspace","442","17105300"
"present","workspace","443","15763700"
"present","workspace","444","17457700"
"present","workspace","445","16609200"
"present","workspace","446","17504500"
"present","workspace","447","16631600"
"present","workspace","448","15541900"
"present","workspace","449","17335800"
"present","workspace","450","17924600"
"present","workspace","451","16077100"
"present","workspace","452","15737000"
"present","workspace","453","17027100"
"present","workspace","454","19851900"
"present","workspace","455","16175400"
"present","workspace","456","15204800"
"present","workspace","457","17135500"
"present","workspace","458","14860900"
"present","workspace","459","15960400"
"present","workspace","460","17591300"
"present","workspace","461","17259500"
"present","workspace","462","16315900"
"present","workspace","463","14227400"
"present","workspace","464","18181000"
"present","workspace","465","15296900"
"present","workspace","466","18263100"
"present","workspace","467","16274100"
"present","workspace","468","17790500"
"present","workspace","469","15640500"
"present","workspace","470","19564300"
"present","workspace","471","15058100"
"present","workspace","472","15540100"
"present","workspace","473","15415800"
"present","workspace","474","19168700"
"present","workspace","475","15539800"
"present","workspace","476","15420300"
"present","workspace","477","17977400"
"present","workspace","478","16426300"
"present","workspace","479","15981300"
"present","workspace","480","19273800"
"present","workspace","481","16189300"
"present","workspace","482","15177800"
"present","workspace","483","18688600"
"present","workspace","484","16293500"
"present","workspace","485","16987400"
"present","workspace","486","15839500"
"present","workspace","487","15854400"
"present","workspace","488","16369900"
"present","workspace","489","17202600"
"present","workspace","490","16801100"
"present","workspace","491","16213400"
"present","workspace","492","14846300"
"present","workspace","493","18299800"
"present","workspace","494","16049000"
"present","workspace","495","19454100"
"present","workspace","496","15075200"
"present","workspace","497","16113400"
"present","workspace","498","16880700"
"present","workspace","499","16788900"
"present","workspace","500","17221000"
"present","workspace","501","14866700"
"present","workspace","502","17582100"
"present","workspace","503","15186700"
"present","workspace","504","18950000"
"present","workspace","505","17063700"
"present","workspace","506","16088400"
"present","workspace","507","17198300"
"present","workspace","508","14976800"
"present","workspace","509","17568700"
"present","workspace","510","19741300"
"present","workspace","511","14981100"
"present","workspace","512","15949800"
"present","workspace","513","15314900"
"present","workspace","514","18708000"
"present","workspace","515","15189800"
"present","workspace","516","14822400"
"present","workspace","517","18315400"
"present","workspace","518","16612100"
"present","workspace","519","16541200"
"present","workspace","520","17113900"
"present","workspace","521","16949700"
"present","workspace","522","15811700"
"present","workspace","523","16829900"
"present","workspace","524","15584500"
"present","workspace","525","19678400"
"present","workspace","526","14701500"
"present","workspace","527","16424400"
"present","workspace","528","18872000"
"present","workspace","529","14797200"
"present","workspace","530","16682500"
"present","workspace","531","17128400"
"present","workspace","532","16363900"
"present","workspace","533","16681100"
"present","workspace","534","17241100"
"present","workspace","535","17447300"
"present","workspace","536","14890600"
"present","workspace","537","16290800"
"present","workspace","538","16900400"
"present","workspace","539","15534200"
"present","workspace","540","18854900"
"present","workspace","541","15155700"
"present","workspace","542","18067500"
"present","workspace","543","15881700"
"present","workspace","544","15293500"
"present","workspace","545","18967400"
"present","workspace","546","16348900"
"present","workspace","547","15798000"
"present","workspace","548","17953600"
"present","workspace","549","16031500"
"present","workspace","550","17051800"
"present","workspace","551","15494300"
"present","workspace","552","18600800"
"present","workspace","553","20228300"
"present","workspace","554","16050600"
"present","workspace","555","14929200"
"present","workspace","556","15489800"
"present","workspace","557","15848300"
"present","workspace","558","16469200"
"present","workspace","559","16600600"
"present","workspace","560","17879300"
"present","workspace","561","14643700"
"present","workspace","562","16705100"
"present","workspace","563","16906900"
"present","workspace","564","16835500"
"present","workspace","565","15610500"
"present","workspace","566","18614000"
"present","workspace","567","15060600"
"present","workspace","568","16074700"
"present","workspace","569","16883500"
"present","workspace","570","19655000"
"present","workspace","571","15772900"
"present","workspace","572","17169500"
"present","workspace","573","14880400"
"present","workspace","574","18023100"
"present","workspace","575","17597700"
"present","workspace","576","15801700"
"present","workspace","577","17244100"
"present","workspace","578","16429600"
"present","workspace","579","16455800"
"present","workspace","580","17155400"
"present","workspace","581","15903700"
"present","workspace","582","16265300"
"present","workspace","583","14584800"
"present","workspace","584","20160400"
"present","workspace","585","14976400"
"present","workspace","586","16031100"
"present","workspace","587","16473400"
"present","workspace","588","17548700"
"present","workspace","589","15414700"
"present","workspace","590","19262300"
"present","workspace","591","15776300"
"present","workspace","592","15475000"
"present","workspace","593","15938200"
"present","workspace","594","17575400"
"present","workspace","595","16620500"
"present","workspace","596","16518800"
"present","workspace","597","15868900"
"present","workspace","598","17099500"
"present","workspace","599","18283000"
"present","workspace","600","15680500"
"present","workspace","601","17375100"
"present","workspace","602","17372400"
"present","workspace","603","16673300"
"present","workspace","604","16998400"
"present","workspace","605","14813000"
"present","workspace","606","17323900"
"present","workspace","607","16367900"
"present","workspace","608","17281300"
"present","workspace","609","16555700"
"present","workspace","610","16586700"
"present","workspace","611","15779500"
"present","workspace","612","16845600"
"present","workspace","613","15200600"
"present","workspace","614","19233900"
"present","workspace","615","15744800"
"present","workspace","616","16608100"
"present","workspace","617","17736600"
"present","workspace","618","16626700"
"present","workspace","619","15338300"
"present","workspace","620","15100800"
"present","workspace","621","18316700"
"present","workspace","622","16104300"
"present","workspace","623","14757400"
"present","workspace","624","20603200"
"present","workspace","625","15263300"
"present","workspace","626","16755300"
"present","workspace","627","16554500"
"present","workspace","628","16663200"
"present","workspace","629","15860500"
"present","workspace","630","20040400"
"present","workspace","631","15883700"
"present","workspace","632","15483300"
"present","workspace","633","16183600"
"present","workspace","634","18130200"
"present","workspace","635","16092400"
"present","workspace","636","16864600"
"present","workspace","637","15279700"
"present","workspace","638","16177500"
"present","workspace","639","17998900"
"present","workspace","640","16030700"
"present","workspace","641","16185300"
"present","workspace","642","17648900"
"present","workspace","643","15493600"
"present","workspace","644","15889300"
"present","workspace","645","20191200"
"present","workspace","646","15928800"
"present","workspace","647","15777800"
"present","workspace","648","17515200"
"present","workspace","649","14755500"
"present","workspace","650","19354800"
"present","workspace","651","15764500"
"present","workspace","652","16651600"
"present","workspace","653","15718600"
"present","workspace","654","16934900"
"present","workspace","655","16412200"
"present","workspace","656","14998500"
"present","workspace","657","18134100"
"present","workspace","658","15795800"
"present","workspace","659","15678700"
"present","workspace","660","19241900"
"present","workspace","661","16398600"
"present","workspace","662","15736700"
"present","workspace","663","20494900"
"present","workspace","664","15716100"
"present","workspace","665","16573300"
"present","workspace","666","18231700"
"present","workspace","667","17360100"
"present","workspace","668","15683500"
"present","workspace","669","18407500"
"present","workspace","670","17690300"
"present","workspace","671","18067700"
"present","workspace","672","17069100"
"present","workspace","673","16704400"
"present","workspace","674","20103100"
"present","workspace","675","25601500"
"present","workspace","676","16197400"
"present","workspace","677","16284800"
"present","workspace","678","20041600"
"present","workspace","679","15072200"
"present","workspace","680","18387000"
"present","workspace","681","16067800"
"present","workspace","682","16769900"
"present","workspace","683","15384900"
"present","workspace","684","19712300"
"present","workspace","685","18669600"
"present","workspace","686","17427800"
"present","workspace","687","16964300"
"present","workspace","688","15863300"
"present","workspace","689","16632800"
"present","workspace","690","17704200"
"present","workspace","691","15979800"
"present","workspace","692","22980100"
"present","workspace","693","20628500"
"present","workspace","694","18769400"
"present","workspace","695","17064900"
"present","workspace","696","16492900"
"present","workspace","697","14523400"
"present","workspace","698","15936800"
"present","workspace","699","16328700"
"present","workspace","700","15196100"
"present","workspace","701","15293000"
"present","workspace","702","14146200"
"present","workspace","703","19012000"
"present","workspace","704","16109200"
"present","workspace","705","15720800"
"present","workspace","706","19383500"
"present","workspace","707","16234400"
"present","workspace","708","15911600"
"present","workspace","709","15441200"
"present","workspace","710","17158100"
"present","workspace","711","15333700"
"present","workspace","712","19833700"
"present","workspace","713","16179400"
"present","workspace","714","13984700"
"present","workspace","715","18319200"
"present","workspace","716","17140400"
"present","workspace","717","15011500"
"present","workspace","718","19380900"
"present","workspace","719","16681900"
"present","workspace","720","15197000"
"present","workspace","721","16860100"
"present","workspace","722","15592800"
"present","workspace","723","17983300"
"present","workspace","724","18730700"
"present","workspace","725","15184000"
"present","workspace","726","15453600"
"present","workspace","727","16065600"
"present","workspace","728","16631400"
"present","workspace","729","17060200"
"present","workspace","730","16486200"
"present","workspace","731","15587900"
"present","workspace","732","18536700"
"present","workspace","733","15770000"
"present","workspace","734","15443300"
"present","workspace","735","18984500"
"present","workspace","736","17241700"
"present","workspace","737","15325000"
"present","workspace","738","15116800"
"present","workspace","739","18131200"
"present","workspace","740","17845000"
"present","workspace","741","14218600"
"present","workspace","742","19603900"
"present","workspace","743","16995000"
"present","workspace","744","15943000"
"present","workspace","745","17779700"
"present","workspace","746","16958900"
"present","workspace","747","15444900"
"present","workspace","748","18684500"
"present","workspace","749","15712900"
"present","workspace","750","14853700"
"present","workspace","751","17232600"
"present","workspace","752","16977800"
"present","workspace","753","16104600"
"present","workspace","754","15732100"
"present","workspace","755","14876600"
"present","workspace","756","20330100"
"present","workspace","757","15033000"
"present","workspace","758","16810700"
"present","workspace","759","17041600"
"present","workspace","760","16381900"
"present","workspace","761","16620500"
"present","workspace","762","17638900"
"present","workspace","763","14529000"
"present","workspace","764","16879300"
"present","workspace","765","17375600"
"present","workspace","766","16551300"
"present","workspace","767","16644900"
"present","workspace","768","17939000"
"present","workspace","769","17071400"
"present","workspace","770","17009900"
"present","workspace","771","16078900"
"present","workspace","772","16265900"
"present","workspace","773","15542000"
"present","workspace","774","18576300"
"present","workspace","775","17029600"
"present","workspace","776","15682900"
"present","workspace","777","14716600"
"present","workspace","778","17279200"
"present","workspace","779","17260600"
"present","workspace","780","22254500"
"present","workspace","781","28015700"
"present","workspace","782","17636200"
"present","workspace","783","17350600"
"present","workspace","784","16526900"
"present","workspace","785","16394200"
"present","workspace","786","15701300"
"present","workspace","787","17965700"
"present","workspace","788","16504500"
"present","workspace","789","16107900"
"present","workspace","790","15314700"
"present","workspace","791","16777400"
"present","workspace","792","18305600"
"present","workspace","793","15111300"
"present","workspace","794","17052400"
"present","workspace","795","15883100"
"present","workspace","796","16254100"
"present","workspace","797","15796600"
"present","workspace","798","18353900"
"present","workspace","799","16473800"
"present","workspace","800","16437900"
"present","workspace","801","17051300"
"present","workspace","802","16736200"
"present","workspace","803","16770000"
"present","workspace","804","14496300"
"present","workspace","805","19167600"
"present","workspace","806","15738700"
"present","workspace","807","17391200"
"present","workspace","808","16426400"
"present","workspace","809","16543400"
"present","workspace","810","16504300"
"present","workspace","811","19107500"
"present","workspace","812","15421700"
"present","workspace","813","16328500"
"present","workspace","814","16969200"
"present","workspace","815","16189000"
"present","workspace","816","16945600"
"present","workspace","817","16610400"
"present","workspace","818","17677500"
"present","workspace","819","16273000"
"present","workspace","820","15636500"
"present","workspace","821","15826900"
"present","workspace","822","16656100"
"present","workspace","823","16730400"
"present","workspace","824","17406100"
"present","workspace","825","15956800"
"present","workspace","826","16962900"
"present","workspace","827","15797600"
"present","workspace","828","17949800"
"present","workspace","829","15029800"
"present","workspace","830","18142800"
"present","workspace","831","16104200"
"present","workspace","832","16958100"
"present","workspace","833","16363600"
"present","workspace","834","16896900"
"present","workspace","835","15582500"
"present","workspace","836","17056000"
"present","workspace","837","17685600"
"present","workspace","838","16542200"
"present","workspace","839","15373700"
"present","workspace","840","18491200"
"present","workspace","841","16047100"
"present","workspace","842","18628800"
"present","workspace","843","15745700"
"present","workspace","844","15861000"
"present","workspace","845","15489600"
"present","workspace","846","18417000"
"present","workspace","847","16803800"
"present","workspace","848","14687200"
"present","workspace","849","16121900"
"present","workspace","850","18045300"
"present","workspace","851","16177800"
"present","workspace","852","17206000"
"present","workspace","853","16934700"
"present","workspace","854","16326000"
"present","workspace","855","16736800"
"present","workspace","856","15635500"
"present","workspace","857","16630300"
"present","workspace","858","17061100"
"present","workspace","859","17038300"
"present","workspace","860","17432200"
"present","workspace","861","15858900"
"present","workspace","862","20268100"
"present","workspace","863","14542100"
"present","workspace","864","15150800"
"present","workspace","865","15933300"
"present","workspace","866","20489500"
"present","workspace","867","16869300"
"present","workspace","868","15997200"
"present","workspace","869","14660400"
"present","workspace","870","18335300"
"present","workspace","871","16747200"
"present","workspace","872","16012500"
"present","workspace","873","15612800"
"present","workspace","874","13915700"
"present","workspace","875","19084100"
"present","workspace","876","15793200"
