"source","client","idx","dt_ns"
"present","workspace","335","16841500"
"present","workspace","336","16678300"
"present","workspace","337","16043600"
"present","workspace","338","17422600"
"present","workspace","339","16327400"
"present","workspace","340","21162800"
"present","workspace","341","17137900"
"present","workspace","342","27535700"
"present","workspace","343","22202800"
"present","workspace","344","27507200"
"present","workspace","345","17802500"
"present","workspace","346","15735300"
"present","workspace","347","16745300"
"present","workspace","348","16675000"
"present","workspace","349","17701600"
"present","workspace","350","17405900"
"present","workspace","351","15445400"
"present","workspace","352","16141800"
"present","workspace","353","18358600"
"present","workspace","354","15906600"
"present","workspace","355","17275900"
"present","workspace","356","18048800"
"present","workspace","357","17174000"
"present","workspace","358","26450000"
"present","workspace","359","20425200"
"present","workspace","360","16174600"
"present","workspace","361","15356500"
"present","workspace","362","19209800"
"present","workspace","363","26552700"
"present","workspace","364","21485600"
"present","workspace","365","16102200"
"present","workspace","366","16316600"
"present","workspace","367","15897900"
"present","workspace","368","18258500"
"present","workspace","369","26762900"
"present","workspace","370","24868300"
"present","workspace","371","19342100"
"present","workspace","372","20497600"
"present","workspace","373","25390100"
"present","workspace","374","24066800"
"present","workspace","375","16913400"
"present","workspace","376","17245200"
"present","workspace","377","24205500"
"present","workspace","378","18034100"
"present","workspace","379","17114800"
"present","workspace","380","22709000"
"present","workspace","381","25962700"
"present","workspace","382","14772500"
"present","workspace","383","19455700"
"present","workspace","384","15878200"
"present","workspace","385","22913300"
"present","workspace","386","18380800"
"present","workspace","387","24844300"
"present","workspace","388","16821700"
"present","workspace","389","19824400"
"present","workspace","390","16944200"
"present","workspace","391","15790800"
"present","workspace","392","18246500"
"present","workspace","393","16705200"
"present","workspace","394","15995600"
"present","workspace","395","16081700"
"present","workspace","396","17819800"
"present","workspace","397","17093100"
"present","workspace","398","14967900"
"present","workspace","399","15196500"
"present","workspace","400","15949300"
"present","workspace","401","16306200"
"present","workspace","402","16754000"
"present","workspace","403","17653500"
"present","workspace","404","14580900"
"present","workspace","405","16128400"
"present","workspace","406","14488600"
"present","workspace","407","16458900"
"present","workspace","408","15511100"
"present","workspace","409","18168200"
"present","workspace","410","17903700"
"present","workspace","411","15681600"
"present","workspace","412","18826100"
"present","workspace","413","15916600"
"present","workspace","414","15738300"
"present","workspace","415","17193500"
"present","workspace","416","17741000"
"present","workspace","417","15285900"
"present","workspace","418","18093900"
"present","workspace","419","16038900"
"present","workspace","420","16094800"
"present","workspace","421","15949900"
"present","workspace","422","16911900"
"present","workspace","423","17033600"
"present","workspace","424","15632700"
"present","workspace","425","19210600"
"present","workspace","426","15836700"
"present","workspace","427","14923500"
"present","workspace","428","16708800"
"present","workspace","429","16862200"
"present","workspace","430","17417900"
"present","workspace","431","18861900"
"present","workspace","432","14535700"
"present","workspace","433","14348400"
"present","workspace","434","18684100"
"present","workspace","435","20984400"
"present","workspace","436","15430400"
"present","workspace","437","15408200"
"present","workspace","438","15530700"
"present","workspace","439","22198600"
"present","workspace","440","27582600"
"present","workspace","441","21841500"
"present","workspace","442","26436000"
"present","workspace","443","21486200"
"present","workspace","444","19385400"
"present","workspace","445","15371000"
"present","workspace","446","15396800"
"present","workspace","447","14983200"
"present","workspace","448","14787600"
"present","workspace","449","17116500"
"present","workspace","450","16725200"
"present","workspace","451","15664800"
"present","workspace","452","15843900"
"present","workspace","453","18574900"
"present","workspace","454","18481600"
"present","workspace","455","14666600"
"present","workspace","456","15482900"
"present","workspace","457","16351100"
"present","workspace","458","17839500"
"present","workspace","459","15196200"
"present","workspace","460","15356100"
"present","workspace","461","18168300"
"present","workspace","462","22650900"
"present","workspace","463","15057200"
"present","workspace","464","14822700"
"present","workspace","465","14048400"
"present","workspace","466","17301200"
"present","workspace","467","15207300"
"present","workspace","468","18763500"
"present","workspace","469","18711200"
"present","workspace","470","16763500"
"present","workspace","471","14715000"
"present","workspace","472","14704100"
"present","workspace","473","16856800"
"present","workspace","474","17322900"
"present","workspace","475","15319700"
"present","workspace","476","16305100"
"present","workspace","477","19418000"
"present","workspace","478","16265600"
"present","workspace","479","15195200"
"present","workspace","480","16271700"
"present","workspace","481","18968200"
"present","workspace","482","17820500"
"present","workspace","483","18537700"
"present","workspace","484","15299600"
"present","workspace","485","16800500"
"present","workspace","486","14668200"
"present","workspace","487","16110700"
"present","workspace","488","18146500"
"present","workspace","489","15644000"
"present","workspace","490","17105900"
"present","workspace","491","16208100"
"present","workspace","492","15106600"
"present","workspace","493","15904100"
"present","workspace","494","17630900"
"present","workspace","495","15066000"
"present","workspace","496","18802600"
"present","workspace","497","17921700"
"present","workspace","498","25934000"
"present","workspace","499","14971900"
"present","workspace","500","15108700"
"present","workspace","501","15904100"
"present","workspace","502","15512300"
"present","workspace","503","16855700"
"present","workspace","504","16061500"
"present","workspace","505","18066300"
"present","workspace","506","15139500"
"present","workspace","507","15433700"
"present","workspace","508","14449900"
"present","workspace","509","16518100"
"present","workspace","510","19704700"
"present","workspace","511","30443300"
"present","workspace","512","15878500"
"present","workspace","513","18275400"
"present","workspace","514","15042800"
"present","workspace","515","18479000"
"present","workspace","516","17308000"
"present","workspace","517","18449300"
"present","workspace","518","15701100"
"present","workspace","519","14275500"
"present","workspace","520","16382200"
"present","workspace","521","16205300"
"present","workspace","522","15087600"
"present","workspace","523","17780400"
"present","workspace","524","19320900"
"present","workspace","525","15851800"
"present","workspace","526","18329100"
"present","workspace","527","14692200"
"present","workspace","528","15743700"
"present","workspace","529","14379500"
"present","workspace","530","17971300"
"present","workspace","531","18935700"
"present","workspace","532","18147700"
"present","workspace","533","15436200"
"present","workspace","534","15030700"
"present","workspace","535","16034900"
"present","workspace","536","17303800"
"present","workspace","537","17171900"
"present","workspace","538","18832100"
"present","workspace","539","14673100"
"present","workspace","540","15736200"
"present","workspace","541","15844400"
"present","workspace","542","16149800"
"present","workspace","543","18778900"
"present","workspace","544","16440400"
"present","workspace","545","16198100"
"present","workspace","546","16411000"
"present","workspace","547","16384400"
"present","workspace","548","16991300"
"present","workspace","549","17110900"
"present","workspace","550","14836000"
"present","workspace","551","18922200"
"present","workspace","552","20812200"
"present","workspace","553","14547200"
"present","workspace","554","14302600"
"present","workspace","555","14202600"
"present","workspace","556","18780100"
"present","workspace","557","18802200"
"present","workspace","558","15804000"
"present","workspace","559","15802000"
"present","workspace","560","17681600"
"present","workspace","561","15434200"
"present","workspace","562","18902200"
"present","workspace","563","16076500"
"present","workspace","564","16486100"
"present","workspace","565","15257700"
"present","workspace","566","15876900"
"present","workspace","567","20529900"
"present","workspace","568","15238100"
"present","workspace","569","14709000"
"present","workspace","570","15450200"
"present","workspace","571","21644600"
"present","workspace","572","33543000"
"present","workspace","573","16122200"
"present","workspace","574","15991800"
"present","workspace","575","16961000"
"present","workspace","576","16446100"
"present","workspace","577","17179400"
"present","workspace","578","18646400"
"present","workspace","579","29969800"
"present","workspace","580","14985000"
"present","workspace","581","14303500"
"present","workspace","582","19647500"
"present","workspace","583","15961100"
"present","workspace","584","18992000"
"present","workspace","585","14651600"
"present","workspace","586","15177300"
"present","workspace","587","17042400"
"present","workspace","588","17187700"
"present","workspace","589","14898900"
"present","workspace","590","17683800"
"present","workspace","591","19053000"
"present","workspace","592","15559400"
"present","workspace","593","16278800"
"present","workspace","594","15694400"
"present","workspace","595","15208300"
"present","workspace","596","18806700"
"present","workspace","597","20037900"
"present","workspace","598","15019800"
"present","workspace","599","15089900"
"present","workspace","600","14897900"
"present","workspace","601","15977900"
"present","workspace","602","19898700"
"present","workspace","603","15826100"
"present","workspace","604","17835500"
"present","workspace","605","16524600"
"present","workspace","606","15724100"
"present","workspace","607","18604300"
"present","workspace","608","14576500"
"present","workspace","609","18919100"
"present","workspace","610","14634600"
"present","workspace","611","17998800"
"present","workspace","612","17030200"
"present","workspace","613","16852100"
"present","workspace","614","14613400"
"present","workspace","615","14389400"
"present","workspace","616","19893600"
"present","workspace","617","17158100"
"present","workspace","618","16252400"
"present","workspace","619","16493000"
"present","workspace","620","16169900"
"present","workspace","621","16041600"
"present","workspace","622","18807500"
"present","workspace","623","15592700"
"present","workspace","624","15604000"
"present","workspace","625","19748800"
"present","workspace","626","14770600"
"present","workspace","627","16092500"
"present","workspace","628","17341800"
"present","workspace","629","15753600"
"present","workspace","630","15903600"
"present","workspace","631","16695300"
"present","workspace","632","16392200"
"present","workspace","633","17057800"
"present","workspace","634","16497300"
"present","workspace","635","15696200"
"present","workspace","636","16807500"
"present","workspace","637","15744000"
"present","workspace","638","18622200"
"present","workspace","639","20212600"
"present","workspace","640","14156400"
"present","workspace","641","14915800"
"present","workspace","642","16040200"
"present","workspace","643","16032400"
"present","workspace","644","18020300"
"present","workspace","645","19046200"
"present","workspace","646","18256800"
"present","workspace","647","16480700"
"present","workspace","648","15271800"
"present","workspace","649","16127200"
"present","workspace","650","16035600"
"present","workspace","651","21966100"
"present","workspace","652","15798200"
"present","workspace","653","20182200"
"present","workspace","654","22034700"
"present","workspace","655","18537800"
"present","workspace","656","19696400"
"present","workspace","657","19475500"
"present","workspace","658","19560000"
"present","workspace","659","17610900"
"present","workspace","660","16348000"
"present","workspace","661","17760100"
"present","workspace","662","20172700"
"present","workspace","663","21960500"
"present","workspace","664","17299200"
"present","workspace","665","16855200"
"present","workspace","666","15241400"
"present","workspace","667","18820000"
"present","workspace","668","16897700"
"present","workspace","669","14832900"
"present","workspace","670","20579000"
"present","workspace","671","18671300"
"present","workspace","672","15806700"
"present","workspace","673","22862500"
"present","workspace","674","22588400"
"present","workspace","675","16467700"
"present","workspace","676","17352800"
"present","workspace","677","21579100"
"present","workspace","678","16571400"
"present","workspace","679","16136100"
"present","workspace","680","14342400"
"present","workspace","681","14680800"
"present","workspace","682","18487800"
"present","workspace","683","16966900"
"present","workspace","684","19940500"
"present","workspace","685","15706100"
"present","workspace","686","19049200"
"present","workspace","687","14723900"
"present","workspace","688","15827100"
"present","workspace","689","17814400"
"present","workspace","690","26073600"
"present","workspace","691","17221900"
"present","workspace","692","18086000"
"present","workspace","693","16569500"
"present","workspace","694","16740800"
"present","workspace","695","16926400"
"present","workspace","696","17395400"
"present","workspace","697","15734400"
"present","workspace","698","15755000"
"present","workspace","699","15222100"
"present","workspace","700","15115600"
"present","workspace","701","19910900"
"present","workspace","702","16578600"
"present","workspace","703","18784200"
"present","workspace","704","16093800"
"present","workspace","705","14855900"
"present","workspace","706","17770500"
"present","workspace","707","14589600"
"present","workspace","708","14882700"
"present","workspace","709","17923600"
"present","workspace","710","18556800"
"present","workspace","711","15229700"
"present","workspace","712","15112700"
"present","workspace","713","17725600"
"present","workspace","714","14915400"
"present","workspace","715","17711100"
"present","workspace","716","16627600"
"present","workspace","717","16804400"
"present","workspace","718","15678700"
"present","workspace","719","17587200"
"present","workspace","720","16817200"
"present","workspace","721","18566600"
"present","workspace","722","17477100"
"present","workspace","723","14956300"
"present","workspace","724","15294600"
"present","workspace","725","16788900"
"present","workspace","726","18503900"
"present","workspace","727","15313200"
"present","workspace","728","17106700"
"present","workspace","729","15257500"
"present","workspace","730","18192500"
"present","workspace","731","16781000"
"present","workspace","732","19148100"
"present","workspace","733","14363800"
"present","workspace","734","16474300"
"present","workspace","735","16057300"
"present","workspace","736","17857700"
"present","workspace","737","15658100"
"present","workspace","738","16478000"
"present","workspace","739","17929800"
"present","workspace","740","16283900"
"present","workspace","741","14956800"
"present","workspace","742","16196200"
"present","workspace","743","18274900"
"present","workspace","744","16091200"
"present","workspace","745","16508300"
"present","workspace","746","20423900"
"present","workspace","747","14854900"
"present","workspace","748","15943900"
"present","workspace","749","18806800"
"present","workspace","750","15290400"
"present","workspace","751","18437500"
"present","workspace","752","15299500"
"present","workspace","753","15040700"
"present","workspace","754","16330800"
"present","workspace","755","17632700"
"present","workspace","756","15808800"
"present","workspace","757","16484300"
"present","workspace","758","16301500"
"present","workspace","759","15705100"
"present","workspace","760","18239300"
"present","workspace","761","16845500"
"present","workspace","762","15063800"
"present","workspace","763","17779900"
"present","workspace","764","21445500"
"present","workspace","765","15893500"
"present","workspace","766","17393600"
"present","workspace","767","15731400"
"present","workspace","768","15007200"
"present","workspace","769","20323800"
"present","workspace","770","15297800"
"present","workspace","771","15349800"
"present","workspace","772","15736300"
"present","workspace","773","16957700"
"present","workspace","774","17040500"
"present","workspace","775","15582800"
"present","workspace","776","15852400"
"present","workspace","777","15552500"
"present","workspace","778","17177400"
"present","workspace","779","15546000"
"present","workspace","780","19237800"
"present","workspace","781","16306600"
"present","workspace","782","15390300"
"present","workspace","783","15863700"
"present","workspace","784","18136900"
"present","workspace","785","16799000"
"present","workspace","786","15077700"
"present","workspace","787","16730000"
"present","workspace","788","17543000"
"present","workspace","789","15835500"
"present","workspace","790","17666200"
"present","workspace","791","18298600"
"present","workspace","792","15174500"
"present","workspace","793","14635600"
"present","workspace","794","19956600"
"present","workspace","795","16115200"
"present","workspace","796","17557400"
"present","workspace","797","15766800"
"present","workspace","798","16491900"
"present","workspace","799","17289600"
"present","workspace","800","15794700"
"present","workspace","801","16556000"
"present","workspace","802","15042600"
"present","workspace","803","15499900"
"present","workspace","804","19077800"
"present","workspace","805","18287600"
"present","workspace","806","15562200"
"present","workspace","807","15100300"
"present","workspace","808","19779000"
"present","workspace","809","16539700"
"present","workspace","810","15584800"
"present","workspace","811","16504700"
"present","workspace","812","18069400"
