source,client,idx,dt_ns
frame,standalone,245,18251800
frame,standalone,246,20942500
frame,standalone,247,21187500
frame,standalone,248,19183200
frame,standalone,249,18290700
frame,standalone,250,17451100
frame,standalone,251,23070700
frame,standalone,252,21418100
frame,standalone,253,19334900
frame,standalone,254,21015300
frame,standalone,255,17818800
frame,standalone,256,21515000
frame,standalone,257,20574800
frame,standalone,258,19591600
frame,standalone,259,19230700
frame,standalone,260,19940800
frame,standalone,261,18524900
frame,standalone,262,17349800
frame,standalone,263,17647800
frame,standalone,264,19638100
frame,standalone,265,19787600
frame,standalone,266,19865500
frame,standalone,267,18232300
frame,standalone,268,19617000
frame,standalone,269,19888200
frame,standalone,270,21157900
frame,standalone,271,17410400
frame,standalone,272,17377600
frame,standalone,273,18471600
frame,standalone,274,22283100
frame,standalone,275,19789800
frame,standalone,276,17907700
frame,standalone,277,17591400
frame,standalone,278,18215900
frame,standalone,279,19660500
frame,standalone,280,19368100
frame,standalone,281,17925800
frame,standalone,282,18066700
frame,standalone,283,18091900
frame,standalone,284,19868800
frame,standalone,285,17516300
frame,standalone,286,20928900
frame,standalone,287,19549200
frame,standalone,288,18481600
frame,standalone,289,18414100
frame,standalone,290,17588000
frame,standalone,291,17469600
frame,standalone,292,17881800
frame,standalone,293,20792100
frame,standalone,294,17557800
frame,standalone,295,17816900
frame,standalone,296,17727400
frame,standalone,297,18985900
frame,standalone,298,19021600
frame,standalone,299,20496800
frame,standalone,300,19535000
frame,standalone,301,19032500
frame,standalone,302,18911700
frame,standalone,303,17286000
frame,standalone,304,17801400
frame,standalone,305,17462900
frame,standalone,306,18359200
frame,standalone,307,26705200
frame,standalone,308,18307200
frame,standalone,309,19298600
frame,standalone,310,24322100
frame,standalone,311,20457800
frame,standalone,312,18177700
frame,standalone,313,21007000
frame,standalone,314,19301700
frame,standalone,315,21908100
frame,standalone,316,25406600
frame,standalone,317,21092700
frame,standalone,318,20933200
frame,standalone,319,28185500
frame,standalone,320,20975500
frame,standalone,321,21440600
frame,standalone,322,21752200
frame,standalone,323,17857600
frame,standalone,324,19292400
frame,standalone,325,18764800
frame,standalone,326,25944200
frame,standalone,327,19291100
frame,standalone,328,19676900
frame,standalone,329,20986900
frame,standalone,330,18181000
frame,standalone,331,20074900
frame,standalone,332,21741800
frame,standalone,333,19214100
frame,standalone,334,20087100
frame,standalone,335,22328500
frame,standalone,336,19080400
frame,standalone,337,21202400
frame,standalone,338,17718100
frame,standalone,339,20832200
frame,standalone,340,22484300
frame,standalone,341,20372300
frame,standalone,342,18818500
frame,standalone,343,18578300
frame,standalone,344,20349800
frame,standalone,345,17446000
