"source","client","idx","dt_ns"
"present","workspace","453","15584400"
"present","workspace","454","18510600"
"present","workspace","455","15790800"
"present","workspace","456","14865800"
"present","workspace","457","18682300"
"present","workspace","458","16314600"
"present","workspace","459","15916200"
"present","workspace","460","17352500"
"present","workspace","461","14790100"
"present","workspace","462","19460900"
"present","workspace","463","14928000"
"present","workspace","464","18078400"
"present","workspace","465","16652400"
"present","workspace","466","17104200"
"present","workspace","467","15558800"
"present","workspace","468","16924600"
"present","workspace","469","15287100"
"present","workspace","470","17440000"
"present","workspace","471","14664800"
"present","workspace","472","19615000"
"present","workspace","473","15112900"
"present","workspace","474","16710500"
"present","workspace","475","19330100"
"present","workspace","476","15263700"
"present","workspace","477","15122000"
"present","workspace","478","17451100"
"present","workspace","479","17812600"
"present","workspace","480","15485800"
"present","workspace","481","17629700"
"present","workspace","482","16889400"
"present","workspace","483","14575600"
"present","workspace","484","18942700"
"present","workspace","485","15830000"
"present","workspace","486","17172500"
"present","workspace","487","14083200"
"present","workspace","488","19322100"
"present","workspace","489","14549100"
"present","workspace","490","18388700"
"present","workspace","491","16672100"
"present","workspace","492","16071000"
"present","workspace","493","16747300"
"present","workspace","494","17158700"
"present","workspace","495","15735800"
"present","workspace","496","17374900"
"present","workspace","497","16582600"
"present","workspace","498","16590300"
"present","workspace","499","21274900"
"present","workspace","500","14541800"
"present","workspace","501","14993500"
"present","workspace","502","17715400"
"present","workspace","503","15237000"
"present","workspace","504","14824000"
"present","workspace","505","20306200"
"present","workspace","506","15711800"
"present","workspace","507","15769100"
"present","workspace","508","17278300"
"present","workspace","509","16077500"
"present","workspace","510","17634900"
"present","workspace","511","15856600"
"present","workspace","512","16044900"
"present","workspace","513","18828600"
"present","workspace","514","15695300"
"present","workspace","515","16337600"
"present","workspace","516","15294400"
"present","workspace","517","16081900"
"present","workspace","518","17941900"
"present","workspace","519","15990100"
"present","workspace","520","17567900"
"present","workspace","521","17437100"
"present","workspace","522","15967600"
"present","workspace","523","16344200"
"present","workspace","524","16852500"
"present","workspace","525","16412200"
"present","workspace","526","18019000"
"present","workspace","527","17526700"
"present","workspace","528","15941400"
"present","workspace","529","15959300"
"present","workspace","530","15978700"
"present","workspace","531","15946700"
"present","workspace","532","17683800"
"present","workspace","533","17770200"
"present","workspace","534","15767300"
"present","workspace","535","14731200"
"present","workspace","536","17623400"
"present","workspace","537","17202900"
"present","workspace","538","16991000"
"present","workspace","539","17543600"
"present","workspace","540","16735100"
"present","workspace","541","15567200"
"present","workspace","542","15814100"
"present","workspace","543","17830200"
"present","workspace","544","15861700"
"present","workspace","545","16290000"
"present","workspace","546","16582800"
"present","workspace","547","15900300"
"present","workspace","548","19555100"
"present","workspace","549","14996900"
"present","workspace","550","16364200"
"present","workspace","551","15975300"
"present","workspace","552","18393500"
"present","workspace","553","16753400"
"present","workspace","554","16371800"
"present","workspace","555","17029100"
"present","workspace","556","17024700"
"present","workspace","557","16779300"
"present","workspace","558","15760600"
"present","workspace","559","17124800"
"present","workspace","560","16208200"
"present","workspace","561","15019700"
"present","workspace","562","20153500"
"present","workspace","563","15365800"
"present","workspace","564","15237500"
"present","workspace","565","17174200"
"present","workspace","566","16662600"
"present","workspace","567","15969600"
"present","workspace","568","17777800"
"present","workspace","569","17244500"
"present","workspace","570","15669400"
"present","workspace","571","17247500"
"present","workspace","572","16275200"
"present","workspace","573","15795500"
"present","workspace","574","17553800"
"present","workspace","575","16619100"
"present","workspace","576","17931500"
"present","workspace","577","14950900"
"present","workspace","578","16573100"
"present","workspace","579","16854300"
"present","workspace","580","16695100"
"present","workspace","581","16866500"
"present","workspace","582","17181300"
"present","workspace","583","17117100"
"present","workspace","584","17744500"
"present","workspace","585","15494300"
"present","workspace","586","16010800"
"present","workspace","587","17125300"
"present","workspace","588","16863100"
"present","workspace","589","17599900"
"present","workspace","590","15408400"
"present","workspace","591","15209500"
"present","workspace","592","17329000"
"present","workspace","593","17487200"
"present","workspace","594","16607200"
"present","workspace","595","15261000"
"present","workspace","596","17388100"
"present","workspace","597","15745000"
"present","workspace","598","17068800"
"present","workspace","599","16838600"
"present","workspace","600","17226800"
"present","workspace","601","16027500"
"present","workspace","602","17583900"
"present","workspace","603","16723100"
"present","workspace","604","15324500"
"present","workspace","605","17860400"
"present","workspace","606","15909400"
"present","workspace","607","16096900"
"present","workspace","608","18499000"
"present","workspace","609","17224200"
"present","workspace","610","15457300"
"present","workspace","611","15562300"
"present","workspace","612","18066200"
"present","workspace","613","15836800"
"present","workspace","614","16696800"
"present","workspace","615","16423000"
"present","workspace","616","18662900"
"present","workspace","617","16267100"
"present","workspace","618","14888900"
"present","workspace","619","17555300"
"present","workspace","620","16857100"
"present","workspace","621","15767100"
"present","workspace","622","18033300"
"present","workspace","623","16398700"
"present","workspace","624","16774200"
"present","workspace","625","16728700"
"present","workspace","626","15796800"
"present","workspace","627","15194900"
"present","workspace","628","18759600"
"present","workspace","629","18225200"
"present","workspace","630","15823300"
"present","workspace","631","15807400"
"present","workspace","632","16744500"
"present","workspace","633","14403400"
"present","workspace","634","20480300"
"present","workspace","635","15184400"
"present","workspace","636","17142200"
"present","workspace","637","15795700"
"present","workspace","638","15708200"
"present","workspace","639","16820900"
"present","workspace","640","16183200"
"present","workspace","641","17037800"
"present","workspace","642","16649200"
"present","workspace","643","19798500"
"present","workspace","644","15903200"
"present","workspace","645","14865700"
"present","workspace","646","15510300"
"present","workspace","647","17529500"
"present","workspace","648","16779200"
"present","workspace","649","16878800"
"present","workspace","650","16775700"
"present","workspace","651","16086100"
"present","workspace","652","16430900"
"present","workspace","653","17105900"
"present","workspace","654","17257100"
"present","workspace","655","15745200"
"present","workspace","656","16526900"
"present","workspace","657","18037600"
"present","workspace","658","16667300"
"present","workspace","659","14908800"
"present","workspace","660","17246200"
"present","workspace","661","18335800"
"present","workspace","662","15624200"
"present","workspace","663","15935900"
"present","workspace","664","17367300"
"present","workspace","665","16246800"
"present","workspace","666","15573700"
"present","workspace","667","17353400"
"present","workspace","668","16912000"
"present","workspace","669","17114300"
"present","workspace","670","15762000"
"present","workspace","671","18048000"
"present","workspace","672","15197300"
"present","workspace","673","18789500"
"present","workspace","674","15507200"
"present","workspace","675","14878600"
"present","workspace","676","20214400"
"present","workspace","677","17525600"
"present","workspace","678","15975100"
"present","workspace","679","15044000"
"present","workspace","680","20852700"
"present","workspace","681","15225000"
"present","workspace","682","14898300"
"present","workspace","683","19249400"
"present","workspace","684","14694400"
"present","workspace","685","19801300"
"present","workspace","686","16409000"
"present","workspace","687","17022400"
"present","workspace","688","15557100"
"present","workspace","689","15369700"
"present","workspace","690","15913500"
"present","workspace","691","15778000"
"present","workspace","692","20542900"
"present","workspace","693","15410000"
"present","workspace","694","16011100"
"present","workspace","695","16668800"
"present","workspace","696","15926300"
"present","workspace","697","16051100"
"present","workspace","698","15985900"
"present","workspace","699","18363400"
"present","workspace","700","16906400"
"present","workspace","701","16896800"
"present","workspace","702","16741400"
"present","workspace","703","16096800"
"present","workspace","704","17534500"
"present","workspace","705","15651900"
"present","workspace","706","18447400"
"present","workspace","707","18369600"
"present","workspace","708","16743600"
"present","workspace","709","16212000"
"present","workspace","710","15518900"
"present","workspace","711","15068000"
"present","workspace","712","16208000"
"present","workspace","713","16789600"
"present","workspace","714","21376200"
"present","workspace","715","15881200"
"present","workspace","716","14762200"
"present","workspace","717","14065900"
"present","workspace","718","15108600"
"present","workspace","719","15510000"
"present","workspace","720","20236200"
"present","workspace","721","15336500"
"present","workspace","722","15369200"
"present","workspace","723","16069800"
"present","workspace","724","17463000"
"present","workspace","725","14972800"
"present","workspace","726","17797000"
"present","workspace","727","17426900"
"present","workspace","728","15930300"
"present","workspace","729","16785600"
"present","workspace","730","16379100"
"present","workspace","731","16486900"
"present","workspace","732","15682200"
"present","workspace","733","19263100"
"present","workspace","734","15509900"
"present","workspace","735","16189400"
"present","workspace","736","16110400"
"present","workspace","737","17426900"
"present","workspace","738","17073600"
"present","workspace","739","15726300"
"present","workspace","740","17174400"
"present","workspace","741","16890800"
"present","workspace","742","15849600"
"present","workspace","743","16288100"
"present","workspace","744","19484700"
"present","workspace","745","15236400"
"present","workspace","746","16602900"
"present","workspace","747","16591400"
"present","workspace","748","19635100"
"present","workspace","749","15969300"
"present","workspace","750","14598300"
"present","workspace","751","20199900"
"present","workspace","752","14181800"
"present","workspace","753","16122500"
"present","workspace","754","16758800"
"present","workspace","755","15521400"
"present","workspace","756","16116200"
"present","workspace","757","17251700"
"present","workspace","758","16758000"
"present","workspace","759","16862300"
"present","workspace","760","15926500"
"present","workspace","761","19647900"
"present","workspace","762","16629700"
"present","workspace","763","15507800"
"present","workspace","764","15583900"
"present","workspace","765","16870300"
"present","workspace","766","14606800"
"present","workspace","767","18982900"
"present","workspace","768","17155800"
"present","workspace","769","16163000"
"present","workspace","770","16133700"
"present","workspace","771","18399000"
"present","workspace","772","15179400"
"present","workspace","773","16222300"
"present","workspace","774","18217100"
"present","workspace","775","15310600"
"present","workspace","776","17734900"
"present","workspace","777","14936100"
"present","workspace","778","16436900"
"present","workspace","779","17118400"
"present","workspace","780","15831300"
"present","workspace","781","18095900"
"present","workspace","782","15829700"
"present","workspace","783","15995000"
"present","workspace","784","17708200"
"present","workspace","785","15928100"
"present","workspace","786","17558600"
"present","workspace","787","16454700"
"present","workspace","788","17584600"
"present","workspace","789","15847800"
"present","workspace","790","16236500"
"present","workspace","791","17457500"
"present","workspace","792","16938200"
"present","workspace","793","14785300"
"present","workspace","794","16789800"
"present","workspace","795","17638700"
"present","workspace","796","16156200"
"present","workspace","797","17469600"
"present","workspace","798","17754700"
"present","workspace","799","15088000"
"present","workspace","800","17610500"
"present","workspace","801","17769300"
"present","workspace","802","15864500"
"present","workspace","803","16282000"
"present","workspace","804","16212200"
"present","workspace","805","15842000"
"present","workspace","806","17613500"
"present","workspace","807","16179900"
"present","workspace","808","16602700"
"present","workspace","809","17504900"
"present","workspace","810","15858300"
"present","workspace","811","16319300"
"present","workspace","812","17956400"
"present","workspace","813","16642600"
"present","workspace","814","16242400"
"present","workspace","815","16706900"
"present","workspace","816","17076900"
"present","workspace","817","14670300"
"present","workspace","818","18199500"
"present","workspace","819","16110000"
"present","workspace","820","18696000"
"present","workspace","821","16319200"
"present","workspace","822","17711800"
"present","workspace","823","15213000"
"present","workspace","824","15173600"
"present","workspace","825","16859200"
"present","workspace","826","17288200"
"present","workspace","827","15683800"
"present","workspace","828","19172200"
"present","workspace","829","15703000"
"present","workspace","830","15719000"
"present","workspace","831","15775600"
"present","workspace","832","18720800"
"present","workspace","833","15560500"
"present","workspace","834","16530800"
"present","workspace","835","17928200"
"present","workspace","836","15419700"
"present","workspace","837","17196200"
"present","workspace","838","16804000"
"present","workspace","839","16256900"
"present","workspace","840","15639800"
"present","workspace","841","17861200"
"present","workspace","842","17682800"
"present","workspace","843","16407100"
"present","workspace","844","16308600"
"present","workspace","845","15432300"
"present","workspace","846","15777000"
"present","workspace","847","19623300"
"present","workspace","848","16552400"
"present","workspace","849","15873700"
"present","workspace","850","15973700"
"present","workspace","851","16377500"
"present","workspace","852","16844800"
"present","workspace","853","16413800"
"present","workspace","854","16391600"
"present","workspace","855","18050800"
"present","workspace","856","16870700"
"present","workspace","857","15941600"
"present","workspace","858","15566700"
"present","workspace","859","17873000"
"present","workspace","860","15203400"
"present","workspace","861","17718500"
"present","workspace","862","18224900"
"present","workspace","863","15865300"
"present","workspace","864","14523500"
"present","workspace","865","17234200"
"present","workspace","866","17994800"
"present","workspace","867","15507500"
